(-16, 47)
(-16, 46)
(-17, 46)
(-17, 47)
(-18, 47)
(-18, 46)
(-17, 46)
(-17, 47)
(-18, 47)
(-18, 48)
(-17, 48)
(-17, 49)
(-18, 49)
(-18, 48)
(-17, 48)
(-17, 47)
(-18, 47)
(-18, 46)
(-19, 46)
(-19, 45)
(-20, 45)
(-20, 44)
(-19, 44)
(-19, 45)
(-20, 45)
(-20, 44)
(-19, 44)
(-19, 43)
(-20, 43)
(-20, 44)
(-21, 44)
(-21, 43)
(-20, 43)
(-20, 44)
(-19, 44)
(-19, 45)
(-18, 45)
(-18, 44)
(-19, 44)
(-19, 43)
(-20, 43)
(-20, 44)
(-21, 44)
(-21, 43)
(-20, 43)
(-20, 44)
(-19, 44)
(-19, 43)
(-18, 43)
(-18, 44)
(-17, 44)
(-17, 45)
(-18, 45)
(-18, 44)
(-17, 44)
(-17, 43)
(-16, 43)
(-16, 42)
(-15, 42)
(-15, 43)
(-14, 43)
(-14, 42)
(-13, 42)
(-13, 41)
(-14, 41)
(-14, 42)
(-15, 42)
(-15, 41)
(-14, 41)
(-14, 40)
(-15, 40)
(-15, 41)
(-16, 41)
(-16, 42)
(-17, 42)
(-17, 41)
(-18, 41)
(-18, 42)
(-19, 42)
(-19, 43)
(-20, 43)
(-20, 42)
(-19, 42)
(-19, 43)
(-18, 43)
(-18, 42)
(-19, 42)
(-19, 41)
(-18, 41)
(-18, 42)
(-17, 42)
(-17, 41)
(-18, 41)
(-18, 40)
(-19, 40)
(-19, 41)
(-18, 41)
(-18, 42)
(-17, 42)
(-17, 41)
(-18, 41)
(-18, 42)
(-17, 42)
(-17, 43)
(-16, 43)
(-16, 44)
(-15, 44)
(-15, 43)
(-16, 43)
(-16, 42)
(-15, 42)
(-15, 41)
(-16, 41)
(-16, 42)
(-17, 42)
(-17, 41)
(-18, 41)
(-18, 40)
(-19, 40)
(-19, 41)
(-18, 41)
(-18, 42)
(-17, 42)
(-17, 43)
(-18, 43)
(-18, 44)
(-19, 44)
(-19, 45)
(-20, 45)
(-20, 46)
(-19, 46)
(-19, 47)
(-18, 47)
(-18, 46)
(-17, 46)
(-17, 47)
(-18, 47)
(-18, 46)
(-19, 46)
(-19, 45)
(-18, 45)
(-18, 46)
(-17, 46)
(-17, 47)
(-18, 47)
(-18, 46)
(-19, 46)
(-19, 45)
(-20, 45)
(-20, 44)
(-21, 44)
(-21, 43)
(-20, 43)
(-20, 44)
(-21, 44)
(-21, 45)
(-22, 45)
(-22, 46)
(-21, 46)
(-21, 45)
(-22, 45)
(-22, 46)
(-21, 46)
(-21, 45)
(-20, 45)
(-20, 44)
(-21, 44)
(-21, 43)
(-20, 43)
(-20, 42)
(-19, 42)
(-19, 43)
(-20, 43)
(-20, 42)
(-19, 42)
(-19, 43)
(-20, 43)
(-20, 42)
(-19, 42)
(-19, 43)
(-18, 43)
(-18, 44)
(-19, 44)
(-19, 45)
(-18, 45)
(-18, 46)
(-17, 46)
(-17, 47)
(-18, 47)
(-18, 46)
(-19, 46)
(-19, 45)
(-20, 45)
(-20, 46)
(-19, 46)
(-19, 45)
(-18, 45)
(-18, 46)
(-19, 46)
(-19, 47)
(-20, 47)
(-20, 46)
(-19, 46)
(-19, 45)
(-18, 45)
(-18, 46)
(-19, 46)
(-19, 47)
(-20, 47)
(-20, 46)
(-21, 46)
(-21, 45)
(-20, 45)
(-20, 44)
(-21, 44)
(-21, 43)
(-20, 43)
(-20, 42)
(-21, 42)
(-21, 41)
(-22, 41)
(-22, 42)
(-23, 42)
(-23, 43)
(-24, 43)
(-24, 44)
(-23, 44)
(-23, 45)
(-22, 45)
(-22, 46)
(-23, 46)
(-23, 45)
(-22, 45)
(-22, 44)
(-23, 44)
(-23, 43)
(-24, 43)
(-24, 44)
(-23, 44)
(-23, 43)
(-22, 43)
(-22, 44)
(-23, 44)
(-23, 43)
(-22, 43)
(-22, 42)
(-21, 42)
(-21, 43)
(-22, 43)
(-22, 42)
(-21, 42)
(-21, 43)
(-22, 43)
(-22, 44)
(-23, 44)
(-23, 45)
(-22, 45)
(-22, 44)
(-23, 44)
(-23, 43)
(-24, 43)
(-24, 42)
(-23, 42)
(-23, 43)
(-24, 43)
(-24, 44)
(-23, 44)
(-23, 45)
(-24, 45)
(-24, 44)
(-25, 44)
(-25, 45)
(-26, 45)
(-26, 44)
(-27, 44)
(-27, 45)
(-26, 45)
(-26, 46)
(-25, 46)
(-25, 45)
(-24, 45)
(-24, 46)
(-23, 46)
(-23, 47)
(-22, 47)
(-22, 48)
(-23, 48)
(-23, 47)
(-24, 47)
(-24, 48)
(-25, 48)
(-25, 49)
(-24, 49)
(-24, 50)
(-23, 50)
(-23, 51)
(-24, 51)
(-24, 50)
(-23, 50)
(-23, 51)
(-22, 51)
(-22, 50)
(-21, 50)
(-21, 51)
(-22, 51)
(-22, 50)
(-23, 50)
(-23, 51)
(-24, 51)
(-24, 52)
(-25, 52)
(-25, 53)
(-26, 53)
(-26, 52)
(-25, 52)
(-25, 53)
(-26, 53)
(-26, 52)
(-27, 52)
(-27, 53)
(-26, 53)
(-26, 54)
(-27, 54)
(-27, 53)
(-26, 53)
(-26, 52)
(-25, 52)
(-25, 51)
(-26, 51)
(-26, 52)
(-27, 52)
(-27, 53)
(-26, 53)
(-26, 54)
(-27, 54)
(-27, 53)
(-26, 53)
(-26, 52)
(-27, 52)
(-27, 51)
(-26, 51)
(-26, 50)
(-25, 50)
(-25, 51)
(-26, 51)
(-26, 50)
(-27, 50)
(-27, 49)
(-28, 49)
(-28, 48)
(-27, 48)
(-27, 49)
(-26, 49)
(-26, 48)
(-25, 48)
(-25, 47)
(-26, 47)
(-26, 48)
(-27, 48)
(-27, 49)
(-26, 49)
(-26, 50)
(-25, 50)
(-25, 49)
(-26, 49)
(-26, 50)
(-25, 50)
(-25, 49)
(-24, 49)
(-24, 48)
(-23, 48)
(-23, 47)
(-22, 47)
(-22, 48)
(-23, 48)
(-23, 47)
(-22, 47)
(-22, 48)
(-23, 48)
(-23, 47)
(-22, 47)
(-22, 46)
(-21, 46)
(-21, 45)
(-20, 45)
(-20, 44)
(-21, 44)
(-21, 45)
(-22, 45)
(-22, 46)
(-23, 46)
(-23, 45)
(-24, 45)
(-24, 46)
(-23, 46)
(-23, 45)
(-22, 45)
(-22, 44)
(-21, 44)
(-21, 43)
(-20, 43)
(-20, 42)
(-19, 42)
(-19, 41)
(-18, 41)
(-18, 42)
(-19, 42)
(-19, 43)
(-18, 43)
(-18, 44)
(-17, 44)
(-17, 45)
(-18, 45)
(-18, 44)
(-17, 44)
(-17, 43)
(-16, 43)
(-16, 42)
(-15, 42)
(-15, 43)
(-16, 43)
(-16, 44)
(-17, 44)
(-17, 43)
(-16, 43)
(-16, 44)
(-17, 44)
(-17, 45)
(-18, 45)
(-18, 44)
(-19, 44)
(-19, 45)
(-18, 45)
(-18, 44)
(-17, 44)
(-17, 45)
(-16, 45)
(-16, 44)
(-17, 44)
(-17, 45)
(-18, 45)
(-18, 46)
(-19, 46)
(-19, 45)
(-20, 45)
(-20, 46)
(-21, 46)
(-21, 47)
(-22, 47)
(-22, 48)
(-21, 48)
(-21, 47)
(-22, 47)
(-22, 48)
(-23, 48)
(-23, 49)
(-24, 49)
(-24, 48)
(-23, 48)
(-23, 49)
(-22, 49)
(-22, 50)
(-23, 50)
(-23, 51)
(-24, 51)
(-24, 52)
(-25, 52)
(-25, 53)
(-24, 53)
(-24, 54)
(-23, 54)
(-23, 53)
(-22, 53)
(-22, 54)
(-21, 54)
(-21, 53)
(-20, 53)
(-20, 52)
(-21, 52)
(-21, 51)
(-20, 51)
(-20, 50)
(-19, 50)
(-19, 51)
(-20, 51)
(-20, 50)
(-21, 50)
(-21, 51)
(-20, 51)
(-20, 52)
(-21, 52)
(-21, 51)
(-22, 51)
(-22, 52)
(-23, 52)
(-23, 51)
(-24, 51)
(-24, 52)
(-25, 52)
(-25, 51)
(-24, 51)
(-24, 50)
(-25, 50)
(-25, 51)
(-24, 51)
(-24, 50)
(-25, 50)
(-25, 51)
(-24, 51)
(-24, 52)
(-25, 52)
(-25, 53)
(-24, 53)
(-24, 52)
(-23, 52)
(-23, 51)
(-22, 51)
(-22, 52)
(-21, 52)
(-21, 51)
(-20, 51)
(-20, 50)
(-19, 50)
(-19, 49)
(-18, 49)
(-18, 50)
(-19, 50)
(-19, 51)
(-18, 51)
(-18, 52)
(-19, 52)
(-19, 51)
(-20, 51)
(-20, 50)
(-21, 50)
(-21, 51)
(-20, 51)
(-20, 50)
(-21, 50)
(-21, 51)
(-20, 51)
(-20, 52)
(-21, 52)
(-21, 51)
(-22, 51)
(-22, 50)
(-21, 50)
(-21, 51)
(-20, 51)
(-20, 52)
(-21, 52)
(-21, 53)
(-22, 53)
(-22, 54)
(-23, 54)
(-23, 53)
(-24, 53)
(-24, 52)
(-23, 52)
(-23, 51)
(-24, 51)
(-24, 52)
(-23, 52)
(-23, 51)
(-22, 51)
(-22, 52)
(-23, 52)
(-23, 53)
(-24, 53)
(-24, 54)
(-23, 54)
(-23, 53)
(-24, 53)
(-24, 54)
(-23, 54)
(-23, 53)
(-22, 53)
(-22, 54)
(-23, 54)
(-23, 53)
(-24, 53)
(-24, 52)
(-25, 52)
(-25, 51)
(-24, 51)
(-24, 50)
(-25, 50)
(-25, 49)
(-26, 49)
(-26, 50)
(-25, 50)
(-25, 49)
(-26, 49)
(-26, 50)
(-27, 50)
(-27, 49)
(-28, 49)
(-28, 50)
(-29, 50)
(-29, 51)
(-28, 51)
(-28, 52)
(-29, 52)
(-29, 51)
(-28, 51)
(-28, 52)
(-29, 52)
(-29, 51)
(-28, 51)
(-28, 52)
(-29, 52)
(-29, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 49)
(-28, 49)
(-28, 48)
(-29, 48)
(-29, 49)
(-30, 49)
(-30, 50)
(-31, 50)
(-31, 51)
(-30, 51)
(-30, 50)
(-31, 50)
(-31, 51)
(-30, 51)
(-30, 52)
(-29, 52)
(-29, 51)
(-30, 51)
(-30, 50)
(-29, 50)
(-29, 51)
(-30, 51)
(-30, 50)
(-29, 50)
(-29, 51)
(-30, 51)
(-30, 50)
(-31, 50)
(-31, 49)
(-30, 49)
(-30, 50)
(-29, 50)
(-29, 51)
(-28, 51)
(-28, 52)
(-27, 52)
(-27, 51)
(-28, 51)
(-28, 52)
(-27, 52)
(-27, 53)
(-26, 53)
(-26, 52)
(-25, 52)
(-25, 53)
(-24, 53)
(-24, 52)
(-25, 52)
(-25, 53)
(-24, 53)
(-24, 52)
(-25, 52)
(-25, 53)
(-24, 53)
(-24, 52)
(-25, 52)
(-25, 51)
(-24, 51)
(-24, 52)
(-23, 52)
(-23, 53)
(-24, 53)
(-24, 54)
(-25, 54)
(-25, 55)
(-26, 55)
(-26, 54)
(-25, 54)
(-25, 55)
(-26, 55)
(-26, 54)
(-25, 54)
(-25, 53)
(-26, 53)
(-26, 52)
(-27, 52)
(-27, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 51)
(-30, 51)
(-30, 52)
(-29, 52)
(-29, 53)
(-28, 53)
(-28, 54)
(-27, 54)
(-27, 55)
(-28, 55)
(-28, 54)
(-29, 54)
(-29, 55)
(-28, 55)
(-28, 54)
(-29, 54)
(-29, 53)
(-30, 53)
(-30, 54)
(-31, 54)
(-31, 53)
(-30, 53)
(-30, 52)
(-31, 52)
(-31, 51)
(-32, 51)
(-32, 50)
(-33, 50)
(-33, 51)
(-34, 51)
(-34, 50)
(-33, 50)
(-33, 51)
(-34, 51)
(-34, 52)
(-33, 52)
(-33, 53)
(-34, 53)
(-34, 52)
(-33, 52)
(-33, 51)
(-34, 51)
(-34, 50)
(-35, 50)
(-35, 49)
(-36, 49)
(-36, 48)
(-35, 48)
(-35, 49)
(-36, 49)
(-36, 48)
(-35, 48)
(-35, 47)
(-36, 47)
(-36, 48)
(-37, 48)
(-37, 47)
(-36, 47)
(-36, 48)
(-35, 48)
(-35, 49)
(-34, 49)
(-34, 48)
(-35, 48)
(-35, 47)
(-36, 47)
(-36, 48)
(-37, 48)
(-37, 47)
(-36, 47)
(-36, 48)
(-35, 48)
(-35, 47)
(-34, 47)
(-34, 48)
(-33, 48)
(-33, 49)
(-34, 49)
(-34, 48)
(-33, 48)
(-33, 47)
(-32, 47)
(-32, 46)
(-31, 46)
(-31, 47)
(-32, 47)
(-32, 48)
(-31, 48)
(-31, 49)
(-30, 49)
(-30, 48)
(-31, 48)
(-31, 47)
(-32, 47)
(-32, 48)
(-33, 48)
(-33, 49)
(-32, 49)
(-32, 48)
(-31, 48)
(-31, 47)
(-30, 47)
(-30, 48)
(-29, 48)
(-29, 49)
(-28, 49)
(-28, 48)
(-29, 48)
(-29, 49)
(-30, 49)
(-30, 50)
(-29, 50)
(-29, 51)
(-30, 51)
(-30, 50)
(-31, 50)
(-31, 51)
(-32, 51)
(-32, 52)
(-31, 52)
(-31, 51)
(-30, 51)
(-30, 52)
(-29, 52)
(-29, 53)
(-28, 53)
(-28, 52)
(-27, 52)
(-27, 53)
(-26, 53)
(-26, 52)
(-27, 52)
(-27, 53)
(-28, 53)
(-28, 54)
(-27, 54)
(-27, 53)
(-26, 53)
(-26, 54)
(-25, 54)
(-25, 53)
(-26, 53)
(-26, 54)
(-25, 54)
(-25, 53)
(-24, 53)
(-24, 54)
(-23, 54)
(-23, 53)
(-22, 53)
(-22, 52)
(-21, 52)
(-21, 51)
(-22, 51)
(-22, 50)
(-21, 50)
(-21, 49)
(-22, 49)
(-22, 48)
(-21, 48)
(-21, 49)
(-22, 49)
(-22, 48)
(-23, 48)
(-23, 49)
(-24, 49)
(-24, 48)
(-23, 48)
(-23, 47)
(-22, 47)
(-22, 48)
(-21, 48)
(-21, 49)
(-22, 49)
(-22, 48)
(-23, 48)
(-23, 47)
(-24, 47)
(-24, 48)
(-25, 48)
(-25, 49)
(-26, 49)
(-26, 48)
(-27, 48)
(-27, 47)
(-28, 47)
(-28, 46)
(-27, 46)
(-27, 47)
(-26, 47)
(-26, 46)
(-27, 46)
(-27, 45)
(-26, 45)
(-26, 44)
(-25, 44)
(-25, 43)
(-26, 43)
(-26, 42)
(-25, 42)
(-25, 41)
(-26, 41)
(-26, 42)
(-25, 42)
(-25, 43)
(-24, 43)
(-24, 44)
(-23, 44)
(-23, 45)
(-22, 45)
(-22, 46)
(-21, 46)
(-21, 45)
(-22, 45)
(-22, 46)
(-21, 46)
(-21, 45)
(-20, 45)
(-20, 44)
(-19, 44)
(-19, 43)
(-20, 43)
(-20, 42)
(-19, 42)
(-19, 43)
(-20, 43)
(-20, 42)
(-19, 42)
(-19, 43)
(-20, 43)
(-20, 42)
(-21, 42)
(-21, 43)
(-22, 43)
(-22, 42)
(-21, 42)
(-21, 41)
(-20, 41)
(-20, 42)
(-19, 42)
(-19, 43)
(-18, 43)
(-18, 44)
(-19, 44)
(-19, 45)
(-18, 45)
(-18, 44)
(-17, 44)
(-17, 43)
(-16, 43)
(-16, 44)
(-17, 44)
(-17, 43)
(-16, 43)
(-16, 42)
(-15, 42)
(-15, 41)
(-16, 41)
(-16, 40)
(-15, 40)
(-15, 39)
(-16, 39)
(-16, 38)
(-17, 38)
(-17, 37)
(-18, 37)
(-18, 38)
(-17, 38)
(-17, 37)
(-18, 37)
(-18, 38)
(-19, 38)
(-19, 37)
(-18, 37)
(-18, 38)
(-19, 38)
(-19, 39)
(-18, 39)
(-18, 38)
(-19, 38)
(-19, 39)
(-18, 39)
(-18, 38)
(-19, 38)
(-19, 39)
(-18, 39)
(-18, 38)
(-19, 38)
(-19, 37)
(-18, 37)
(-18, 36)
(-19, 36)
(-19, 35)
(-20, 35)
(-20, 36)
(-19, 36)
(-19, 37)
(-18, 37)
(-18, 38)
(-19, 38)
(-19, 37)
(-18, 37)
(-18, 38)
(-17, 38)
(-17, 39)
(-18, 39)
(-18, 40)
(-19, 40)
(-19, 41)
(-20, 41)
(-20, 42)
(-21, 42)
(-21, 43)
(-22, 43)
(-22, 44)
(-21, 44)
(-21, 45)
(-20, 45)
(-20, 44)
(-19, 44)
(-19, 45)
(-18, 45)
(-18, 44)
(-17, 44)
(-17, 45)
(-16, 45)
(-16, 46)
(-15, 46)
(-15, 45)
(-14, 45)
(-14, 46)
(-15, 46)
(-15, 47)
(-16, 47)
(-16, 46)
(-17, 46)
(-17, 47)
(-18, 47)
(-18, 48)
(-17, 48)
(-17, 49)
(-18, 49)
(-18, 50)
(-17, 50)
(-17, 51)
(-16, 51)
(-16, 52)
(-15, 52)
(-15, 53)
(-14, 53)
(-14, 54)
(-15, 54)
(-15, 55)
(-16, 55)
(-16, 56)
(-17, 56)
(-17, 55)
(-16, 55)
(-16, 56)
(-15, 56)
(-15, 55)
(-14, 55)
(-14, 54)
(-13, 54)
(-13, 53)
(-12, 53)
(-12, 54)
(-13, 54)
(-13, 53)
(-12, 53)
(-12, 54)
(-11, 54)
(-11, 55)
(-12, 55)
(-12, 56)
(-13, 56)
(-13, 55)
(-12, 55)
(-12, 56)
(-13, 56)
(-13, 55)
(-12, 55)
(-12, 56)
(-13, 56)
(-13, 55)
(-12, 55)
(-12, 56)
(-11, 56)
(-11, 55)
(-12, 55)
(-12, 54)
(-13, 54)
(-13, 55)
(-14, 55)
(-14, 56)
(-13, 56)
(-13, 57)
(-14, 57)
(-14, 58)
(-15, 58)
(-15, 59)
(-16, 59)
(-16, 58)
(-15, 58)
(-15, 57)
(-14, 57)
(-14, 58)
(-15, 58)
(-15, 59)
(-16, 59)
(-16, 60)
(-15, 60)
(-15, 61)
(-16, 61)
(-16, 60)
(-17, 60)
(-17, 61)
(-16, 61)
(-16, 60)
(-17, 60)
(-17, 61)
(-18, 61)
(-18, 62)
(-19, 62)
(-19, 61)
(-18, 61)
(-18, 60)
(-19, 60)
(-19, 59)
(-20, 59)
(-20, 58)
(-21, 58)
(-21, 59)
(-22, 59)
(-22, 58)
(-21, 58)
(-21, 59)
(-22, 59)
(-22, 60)
(-21, 60)
(-21, 61)
(-22, 61)
(-22, 60)
(-21, 60)
(-21, 59)
(-22, 59)
(-22, 58)
(-23, 58)
(-23, 57)
(-24, 57)
(-24, 56)
(-23, 56)
(-23, 57)
(-24, 57)
(-24, 56)
(-23, 56)
(-23, 55)
(-24, 55)
(-24, 56)
(-25, 56)
(-25, 55)
(-24, 55)
(-24, 56)
(-23, 56)
(-23, 57)
(-22, 57)
(-22, 56)
(-23, 56)
(-23, 55)
(-24, 55)
(-24, 56)
(-25, 56)
(-25, 55)
(-24, 55)
(-24, 56)
(-23, 56)
(-23, 55)
(-22, 55)
(-22, 56)
(-21, 56)
(-21, 57)
(-22, 57)
(-22, 56)
(-21, 56)
(-21, 55)
(-20, 55)
(-20, 54)
(-19, 54)
(-19, 55)
(-20, 55)
(-20, 56)
(-19, 56)
(-19, 57)
(-18, 57)
(-18, 58)
(-17, 58)
(-17, 59)
(-18, 59)
(-18, 58)
(-17, 58)
(-17, 57)
(-16, 57)
(-16, 58)
(-17, 58)
(-17, 59)
(-18, 59)
(-18, 60)
(-17, 60)
(-17, 59)
(-16, 59)
(-16, 58)
(-17, 58)
(-17, 57)
(-18, 57)
(-18, 56)
(-19, 56)
(-19, 57)
(-20, 57)
(-20, 56)
(-19, 56)
(-19, 55)
(-18, 55)
(-18, 54)
(-19, 54)
(-19, 55)
(-20, 55)
(-20, 54)
(-21, 54)
(-21, 53)
(-22, 53)
(-22, 54)
(-23, 54)
(-23, 53)
(-22, 53)
(-22, 54)
(-23, 54)
(-23, 53)
(-24, 53)
(-24, 52)
(-23, 52)
(-23, 53)
(-24, 53)
(-24, 54)
(-25, 54)
(-25, 55)
(-26, 55)
(-26, 54)
(-27, 54)
(-27, 55)
(-26, 55)
(-26, 54)
(-27, 54)
(-27, 55)
(-26, 55)
(-26, 54)
(-27, 54)
(-27, 53)
(-26, 53)
(-26, 54)
(-25, 54)
(-25, 55)
(-24, 55)
(-24, 56)
(-23, 56)
(-23, 57)
(-22, 57)
(-22, 56)
(-21, 56)
(-21, 55)
(-22, 55)
(-22, 54)
(-23, 54)
(-23, 53)
(-22, 53)
(-22, 52)
(-23, 52)
(-23, 53)
(-22, 53)
(-22, 52)
(-23, 52)
(-23, 51)
(-24, 51)
(-24, 52)
(-25, 52)
(-25, 51)
(-26, 51)
(-26, 52)
(-27, 52)
(-27, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 49)
(-28, 49)
(-28, 48)
(-29, 48)
(-29, 49)
(-28, 49)
(-28, 48)
(-29, 48)
(-29, 49)
(-28, 49)
(-28, 48)
(-29, 48)
(-29, 49)
(-28, 49)
(-28, 50)
(-29, 50)
(-29, 51)
(-28, 51)
(-28, 52)
(-29, 52)
(-29, 51)
(-28, 51)
(-28, 52)
(-29, 52)
(-29, 51)
(-28, 51)
(-28, 52)
(-29, 52)
(-29, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 49)
(-28, 49)
(-28, 48)
(-29, 48)
(-29, 47)
(-28, 47)
(-28, 48)
(-27, 48)
(-27, 49)
(-28, 49)
(-28, 50)
(-29, 50)
(-29, 49)
(-28, 49)
(-28, 48)
(-27, 48)
(-27, 49)
(-26, 49)
(-26, 50)
(-25, 50)
(-25, 51)
(-26, 51)
(-26, 50)
(-25, 50)
(-25, 51)
(-26, 51)
(-26, 52)
(-25, 52)
(-25, 53)
(-26, 53)
(-26, 52)
(-27, 52)
(-27, 51)
(-28, 51)
(-28, 52)
(-29, 52)
(-29, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 51)
(-28, 51)
(-28, 50)
(-29, 50)
(-29, 49)
(-28, 49)
(-28, 48)
(-27, 48)
(-27, 47)
(-26, 47)
(-26, 46)
(-27, 46)
(-27, 47)
(-28, 47)
(-28, 48)
(-29, 48)
(-29, 47)
(-28, 47)
(-28, 48)
(-29, 48)
(-29, 49)
(-30, 49)
(-30, 50)
(-31, 50)
(-31, 51)
(-32, 51)
(-32, 52)
(-31, 52)
(-31, 53)
(-30, 53)
(-30, 54)
(-31, 54)
(-31, 53)
(-32, 53)
(-32, 52)
(-31, 52)
(-31, 51)
(-32, 51)
(-32, 52)
(-31, 52)
(-31, 53)
(-32, 53)
(-32, 52)
(-31, 52)
(-31, 53)
(-30, 53)
(-30, 54)
(-31, 54)
(-31, 53)
(-32, 53)
(-32, 52)
(-31, 52)
(-31, 53)
(-30, 53)
(-30, 54)
(-29, 54)
(-29, 53)
(-30, 53)
(-30, 54)
(-29, 54)
(-29, 53)
(-30, 53)
(-30, 54)
(-31, 54)
(-31, 55)
(-30, 55)
(-30, 54)
(-29, 54)
(-29, 53)
(-30, 53)
(-30, 54)
(-31, 54)
(-31, 55)
(-32, 55)
(-32, 54)
(-33, 54)
(-33, 53)
(-32, 53)
(-32, 52)
(-33, 52)
(-33, 53)
(-32, 53)
(-32, 52)
(-31, 52)
(-31, 53)
(-30, 53)
(-30, 52)
(-29, 52)
(-29, 51)
(-30, 51)
(-30, 50)
(-29, 50)
(-29, 49)
(-30, 49)
(-30, 50)
(-31, 50)
(-31, 51)
(-30, 51)
(-30, 50)
(-31, 50)
(-31, 51)
(-32, 51)
(-32, 52)
(-31, 52)
(-31, 53)
(-30, 53)
(-30, 54)
(-31, 54)
(-31, 55)
(-32, 55)
(-32, 56)
(-31, 56)
(-31, 57)
(-32, 57)
(-32, 56)
(-31, 56)
(-31, 55)
(-30, 55)
(-30, 54)
(-29, 54)
(-29, 53)
(-28, 53)
(-28, 54)
(-27, 54)
(-27, 55)
(-26, 55)
(-26, 56)
(-27, 56)
(-27, 57)
(-26, 57)
(-26, 56)
(-27, 56)
(-27, 57)
(-28, 57)
(-28, 58)
(-27, 58)
(-27, 57)
(-28, 57)
(-28, 56)
(-29, 56)
(-29, 55)
(-28, 55)
(-28, 56)
(-27, 56)
(-27, 57)
(-28, 57)
(-28, 58)
(-29, 58)
(-29, 59)
(-28, 59)
(-28, 60)
(-29, 60)
(-29, 61)
(-30, 61)
(-30, 62)
(-31, 62)
(-31, 63)
(-32, 63)
(-32, 64)
(-33, 64)
(-33, 63)
(-32, 63)
(-32, 64)
(-31, 64)
(-31, 63)
(-30, 63)
(-30, 62)
(-29, 62)
(-29, 61)
(-28, 61)
(-28, 60)
(-27, 60)
(-27, 59)
(-28, 59)
(-28, 60)
(-27, 60)
(-27, 59)
(-28, 59)
(-28, 58)
(-27, 58)
(-27, 57)
(-28, 57)
(-28, 58)
(-27, 58)
(-27, 57)
(-28, 57)
(-28, 58)
(-27, 58)
(-27, 57)
(-28, 57)
(-28, 56)
(-27, 56)
(-27, 57)
(-28, 57)
(-28, 56)
(-27, 56)
(-27, 57)
(-28, 57)
(-28, 56)
(-27, 56)
(-27, 57)
(-28, 57)
(-28, 58)
(-27, 58)
(-27, 59)
(-28, 59)
(-28, 60)
(-27, 60)
(-27, 59)
(-28, 59)
(-28, 60)
(-27, 60)
(-27, 59)
(-28, 59)
(-28, 60)
(-27, 60)
(-27, 59)
(-28, 59)
(-28, 58)
(-27, 58)
(-27, 57)
(-28, 57)
(-28, 56)
(-27, 56)
(-27, 55)
(-28, 55)
(-28, 56)
(-27, 56)
(-27, 55)
(-28, 55)
(-28, 56)
(-27, 56)
(-27, 55)
(-28, 55)
(-28, 56)
(-27, 56)
(-27, 57)
(-28, 57)
(-28, 58)
(-27, 58)
(-27, 59)
(-28, 59)
(-28, 60)
(-27, 60)
(-27, 61)
(-28, 61)
(-28, 60)
(-27, 60)
(-27, 61)
(-28, 61)
(-28, 60)
(-27, 60)
(-27, 61)
(-28, 61)
(-28, 60)
(-27, 60)
(-27, 59)
(-28, 59)
(-28, 58)
(-27, 58)
(-27, 57)
(-28, 57)
(-28, 56)
(-27, 56)
(-27, 55)
(-28, 55)
(-28, 54)
(-27, 54)
(-27, 55)
(-28, 55)
(-28, 54)
(-27, 54)
(-27, 55)
(-28, 55)
(-28, 54)
(-27, 54)
(-27, 55)
(-28, 55)
(-28, 56)
(-27, 56)
(-27, 57)
(-28, 57)
(-28, 58)
(-27, 58)
(-27, 59)
(-28, 59)
(-28, 60)
(-27, 60)
(-27, 61)
(-28, 61)
(-28, 62)
(-27, 62)
(-27, 61)
(-26, 61)
(-26, 60)
(-25, 60)
(-25, 61)
(-24, 61)
(-24, 62)
(-23, 62)
(-23, 61)
(-22, 61)
(-22, 62)
(-21, 62)
(-21, 63)
(-22, 63)
(-22, 62)
(-21, 62)
(-21, 61)
(-22, 61)
(-22, 62)
(-23, 62)
(-23, 61)
(-22, 61)
(-22, 60)
(-23, 60)
(-23, 59)
(-22, 59)
(-22, 58)
(-21, 58)
(-21, 57)
(-20, 57)
(-20, 56)
(-19, 56)
(-19, 55)
(-18, 55)
(-18, 54)
(-19, 54)
(-19, 55)
(-18, 55)
(-18, 56)
(-19, 56)
(-19, 55)
(-20, 55)
(-20, 56)
(-21, 56)
(-21, 55)
(-20, 55)
(-20, 54)
(-19, 54)
(-19, 55)
(-18, 55)
(-18, 54)
(-19, 54)
(-19, 55)
(-18, 55)
(-18, 56)
(-17, 56)
(-17, 57)
(-16, 57)
(-16, 58)
(-17, 58)
(-17, 59)
(-16, 59)
(-16, 58)
(-17, 58)
(-17, 59)
(-16, 59)
(-16, 60)
(-15, 60)
(-15, 59)
(-14, 59)
(-14, 58)
(-13, 58)
(-13, 57)
(-14, 57)
(-14, 58)
(-13, 58)
(-13, 57)
(-14, 57)
(-14, 58)
(-15, 58)
(-15, 57)
(-16, 57)
(-16, 58)
(-17, 58)
(-17, 57)
(-16, 57)
(-16, 58)
(-17, 58)
(-17, 57)
(-16, 57)
(-16, 58)
